,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG4W2
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/7/2006 19:21:34
,     Stop Time: ~1/7/2006 20:21:34


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Counter/Animal ID, Dq7_H, Dq7_S, Dq8_H, Dq8_S, Dq9_H, Dq9_S, Dq10_S, Dq10_H, , , , ,
Cage Type,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,

Interval Count,0.00,0.00,0.00,240.00,0.00,0.00,104.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2838.00,15.00,8535.00,26.00,1578.00,5078.00,21.00,0.00,0.00,0.00,0.00,

 20:01:36
Interval Count,0.00,0.00,0.00,241.00,0.00,1.00,58.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2838.00,15.00,8776.00,26.00,1579.00,5136.00,21.00,0.00,0.00,0.00,0.00,

 20:02:06
Interval Count,0.00,0.00,0.00,240.00,0.00,0.00,27.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2838.00,15.00,9016.00,26.00,1579.00,5163.00,21.00,0.00,0.00,0.00,0.00,

 20:02:36
Interval Count,0.00,0.00,1.00,240.00,0.00,0.00,61.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2838.00,16.00,9256.00,26.00,1579.00,5224.00,21.00,0.00,0.00,0.00,0.00,

 20:03:06
Interval Count,0.00,0.00,5.00,240.00,0.00,1.00,34.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2838.00,21.00,9496.00,26.00,1580.00,5258.00,21.00,0.00,0.00,0.00,0.00,

 20:03:36
Interval Count,0.00,0.00,0.00,240.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2838.00,21.00,9736.00,26.00,1580.00,5259.00,21.00,0.00,0.00,0.00,0.00,

 20:04:06
Interval Count,0.00,0.00,0.00,240.00,0.00,0.00,153.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2838.00,21.00,9976.00,26.00,1580.00,5412.00,21.00,0.00,0.00,0.00,0.00,

 20:04:36
Interval Count,0.00,0.00,0.00,241.00,0.00,1.00,107.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2838.00,21.00,10217.00,26.00,1581.00,5519.00,21.00,0.00,0.00,0.00,0.00,

 20:05:06
Interval Count,0.00,0.00,0.00,239.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2838.00,21.00,10456.00,26.00,1581.00,5519.00,21.00,0.00,0.00,0.00,0.00,

 20:05:36
Interval Count,0.00,0.00,0.00,240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2838.00,21.00,10696.00,26.00,1581.00,5519.00,21.00,0.00,0.00,0.00,0.00,

 20:06:06
Interval Count,0.00,0.00,0.00,241.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2838.00,21.00,10937.00,26.00,1581.00,5519.00,21.00,0.00,0.00,0.00,0.00,

 20:06:36
