,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG4W2
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/8/2006 19:54:26
,     Stop Time: ~1/8/2006 20:54:26


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Counter/Animal ID, Dq7_H, Dq7_S, Dq8_H, Dq8_S, Dq9_H, Dq9_S, Dq10_S, Dq10_H, , , , ,
Cage Type,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,


Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2270.00,15.00,5213.00,32.00,1523.00,4961.00,33.00,0.00,0.00,0.00,0.00,

 20:42:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2270.00,15.00,5213.00,32.00,1523.00,4961.00,33.00,0.00,0.00,0.00,0.00,

 20:42:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2270.00,15.00,5213.00,32.00,1523.00,5051.00,33.00,0.00,0.00,0.00,0.00,

 20:43:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,47.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2270.00,15.00,5213.00,32.00,1523.00,5098.00,33.00,0.00,0.00,0.00,0.00,

 20:43:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2270.00,15.00,5213.00,32.00,1523.00,5111.00,33.00,0.00,0.00,0.00,0.00,

 20:44:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2270.00,15.00,5213.00,32.00,1523.00,5111.00,33.00,0.00,0.00,0.00,0.00,

 20:44:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2270.00,15.00,5213.00,32.00,1523.00,5151.00,33.00,0.00,0.00,0.00,0.00,

 20:45:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2270.00,15.00,5213.00,32.00,1523.00,5151.00,33.00,0.00,0.00,0.00,0.00,

 20:45:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2270.00,15.00,5213.00,32.00,1523.00,5167.00,33.00,0.00,0.00,0.00,0.00,

 20:46:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2270.00,15.00,5213.00,32.00,1523.00,5168.00,33.00,0.00,0.00,0.00,0.00,

 20:46:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2270.00,15.00,5213.00,32.00,1523.00,5263.00,33.00,0.00,0.00,0.00,0.00,

 20:47:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2270.00,15.00,5213.00,32.00,1523.00,5263.00,33.00,0.00,0.00,0.00,0.00,

 20:47:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,77.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2270.00,15.00,5213.00,32.00,1523.00,5340.00,33.00,0.00,0.00,0.00,0.00,

 20:48:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2270.00,15.00,5213.00,32.00,1523.00,5350.00,33.00,0.00,0.00,0.00,0.00,

 20:48:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2270.00,15.00,5213.00,32.00,1523.00,5350.00,33.00,0.00,0.00,0.00,0.00,

 20:49:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2270.00,15.00,5213.00,32.00,1523.00,5350.00,33.00,0.00,0.00,0.00,0.00,

 20:49:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2270.00,15.00,5213.00,32.00,1523.00,5350.00,33.00,0.00,0.00,0.00,0.00,

 20:50:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,68.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2270.00,15.00,5213.00,32.00,1523.00,5418.00,33.00,0.00,0.00,0.00,0.00,

 20:50:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2270.00,15.00,5213.00,32.00,1523.00,5418.00,33.00,0.00,0.00,0.00,0.00,

 20:51:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,42.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2270.00,15.00,5213.00,32.00,1523.00,5460.00,33.00,0.00,0.00,0.00,0.00,

 20:51:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,105.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2270.00,15.00,5213.00,32.00,1523.00,5565.00,33.00,0.00,0.00,0.00,0.00,

 20:52:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2270.00,15.00,5213.00,32.00,1523.00,5565.00,33.00,0.00,0.00,0.00,0.00,

 20:52:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2270.00,15.00,5213.00,32.00,1523.00,5572.00,33.00,0.00,0.00,0.00,0.00,

 20:53:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,149.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2270.00,15.00,5213.00,32.00,1523.00,5721.00,33.00,0.00,0.00,0.00,0.00,

 20:53:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2270.00,15.00,5213.00,32.00,1523.00,5742.00,33.00,0.00,0.00,0.00,0.00,

 20:54:25
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,56.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2270.00,15.00,5213.00,32.00,1523.00,5798.00,33.00,0.00,0.00,0.00,0.00,
