,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG4W3
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/8/2006 21:36:02
,     Stop Time: ~1/8/2006 22:36:02


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Counter/Animal ID, Dq11_H, Dq11_S, Dq12_H, Dq12_S, Dq13_H, Dq13_S, Dq14_S, Dq14_H, , , , ,
Cage Type,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,

Total Counts,1.00,2760.00,114.00,3768.00,8.00,2145.00,3776.00,52.00,0.00,0.00,0.00,0.00,

 22:23:04
Interval Count,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1.00,2760.00,114.00,3787.00,8.00,2145.00,3776.00,52.00,0.00,0.00,0.00,0.00,

 22:23:34
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1.00,2760.00,114.00,3787.00,8.00,2145.00,3776.00,52.00,0.00,0.00,0.00,0.00,

 22:24:04
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1.00,2760.00,114.00,3787.00,8.00,2145.00,3776.00,52.00,0.00,0.00,0.00,0.00,

 22:24:34
Interval Count,0.00,0.00,0.00,39.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1.00,2760.00,114.00,3826.00,8.00,2145.00,3776.00,52.00,0.00,0.00,0.00,0.00,

 22:25:04
Interval Count,0.00,0.00,0.00,54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1.00,2760.00,114.00,3880.00,8.00,2145.00,3776.00,52.00,0.00,0.00,0.00,0.00,

 22:25:34
Interval Count,0.00,0.00,0.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1.00,2760.00,114.00,3916.00,8.00,2145.00,3776.00,52.00,0.00,0.00,0.00,0.00,

 22:26:04
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1.00,2760.00,114.00,3916.00,8.00,2145.00,3776.00,52.00,0.00,0.00,0.00,0.00,

 22:26:34
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1.00,2760.00,114.00,3916.00,8.00,2145.00,3776.00,52.00,0.00,0.00,0.00,0.00,

 22:27:04
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1.00,2760.00,115.00,3916.00,8.00,2145.00,3776.00,52.00,0.00,0.00,0.00,0.00,

 22:27:34
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1.00,2760.00,115.00,3916.00,8.00,2145.00,3776.00,52.00,0.00,0.00,0.00,0.00,

 22:28:04
Interval Count,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1.00,2760.00,115.00,3917.00,8.00,2145.00,3776.00,52.00,0.00,0.00,0.00,0.00,

 22:28:34
Interval Count,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1.00,2760.00,115.00,3920.00,8.00,2145.00,3776.00,52.00,0.00,0.00,0.00,0.00,

 22:29:04
Interval Count,0.00,0.00,0.00,91.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1.00,2760.00,115.00,4011.00,8.00,2145.00,3776.00,52.00,0.00,0.00,0.00,0.00,

 22:29:34
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1.00,2760.00,115.00,4011.00,8.00,2145.00,3776.00,52.00,0.00,0.00,0.00,0.00,

 22:30:04
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1.00,2760.00,115.00,4011.00,8.00,2145.00,3776.00,52.00,0.00,0.00,0.00,0.00,

 22:30:34
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1.00,2760.00,115.00,4011.00,8.00,2145.00,3776.00,52.00,0.00,0.00,0.00,0.00,

 22:31:04
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1.00,2760.00,115.00,4011.00,8.00,2145.00,3776.00,52.00,0.00,0.00,0.00,0.00,

 22:31:34
Interval Count,0.00,0.00,0.00,84.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1.00,2760.00,115.00,4095.00,8.00,2145.00,3776.00,52.00,0.00,0.00,0.00,0.00,

 22:32:04
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1.00,2760.00,115.00,4095.00,8.00,2145.00,3776.00,52.00,0.00,0.00,0.00,0.00,

 22:32:34
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1.00,2760.00,115.00,4095.00,8.00,2145.00,3776.00,52.00,0.00,0.00,0.00,0.00,

 22:33:04
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1.00,2760.00,115.00,4095.00,8.00,2145.00,3776.00,52.00,0.00,0.00,0.00,0.00,

 22:33:34
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1.00,2760.00,115.00,4095.00,8.00,2145.00,3776.00,52.00,0.00,0.00,0.00,0.00,

 22:34:04
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1.00,2760.00,116.00,4095.00,8.00,2145.00,3776.00,52.00,0.00,0.00,0.00,0.00,

 22:34:34
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1.00,2760.00,116.00,4095.00,8.00,2145.00,3776.00,52.00,0.00,0.00,0.00,0.00,

 22:35:04
Interval Count,0.00,0.00,0.00,13.00,0.00,156.00,1.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1.00,2760.00,116.00,4108.00,8.00,2301.00,3777.00,52.00,0.00,0.00,0.00,0.00,

 22:35:35
Interval Count,0.00,0.00,0.00,0.00,0.00,123.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1.00,2760.00,116.00,4108.00,8.00,2424.00,3777.00,52.00,0.00,0.00,0.00,0.00,

 22:36:02
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1.00,2760.00,116.00,4108.00,8.00,2424.00,3777.00,52.00,0.00,0.00,0.00,0.00,
