,Activity Wheel Software from Lafayette Instrument Company.,,,,,,,,,,,
,Version 10.2.2966.20953,,,,,,,,,,,
,Experiment Setup:,,,,,,,,,,,
,Connected Hardware:,,,,,,,,,,,
,,USB Interface REV 1 [1],,,,,,,,,,
,     Experiment Name: SaccharinPrefG2W4,,,,,,,,,,,
,     Experiment Length: 1 Hour,,,,,,,,,,,
,     Download Interval(Active Cycle): 30 Seconds,,,,,,,,,,,
,     Date Format: M/d/yyyy,,,,,,,,,,,
,     Time Format: H:mm:ss,,,,,,,,,,,
,     Start Time: 10/16/2017 14:02:08,,,,,,,,,,,
,     Stop Time: ~10/16/2017 15:02:08,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12
Counter/Animal ID, Ri9_H, Ri9_S, Ri10_H, Ri10_S, Vi11_S, Vi11_H, Vi12_S, Vi12_H, Di9_S, Di9_H, Di10_S, Di10_H
Cage Type,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat
,,,,,,,,,,,,
,,,,,,,,,,,,
 10/16/2017 14:02:08,,,,,,,,,,,,
,,,,,,,,,,,,
 14:42:39,,,,,,,,,,,,
Interval Count,0,0,0,14,0,0,0,0,0,0,0,0
Total Counts,97,3863,23,2267,263,555,1510,254,1768,58,3121,93
,,,,,,,,,,,,
 14:43:09,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,97,3863,23,2267,263,555,1510,254,1768,58,3121,93
,,,,,,,,,,,,
 14:43:39,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,40,0
Total Counts,97,3863,23,2267,263,555,1510,254,1768,58,3161,93
,,,,,,,,,,,,
 14:44:09,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,59,0
Total Counts,97,3863,23,2267,263,555,1510,254,1768,58,3220,93
,,,,,,,,,,,,
 14:44:39,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,1,0,0
Total Counts,97,3863,23,2267,263,555,1510,254,1768,59,3220,93
,,,,,,,,,,,,
 14:45:09,,,,,,,,,,,,
Interval Count,0,0,0,0,6,0,0,0,0,0,0,0
Total Counts,97,3863,23,2267,269,555,1510,254,1768,59,3220,93
,,,,,,,,,,,,
 14:45:39,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,97,3863,23,2267,269,555,1510,254,1768,59,3220,93
,,,,,,,,,,,,
 14:46:09,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,97,3863,23,2267,269,555,1510,254,1768,59,3220,93
,,,,,,,,,,,,
 14:46:39,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,97,3863,23,2267,269,555,1510,254,1768,59,3220,93
,,,,,,,,,,,,
 14:47:09,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,61,0
Total Counts,97,3863,23,2267,269,555,1510,254,1768,59,3281,93
,,,,,,,,,,,,
 14:47:39,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,97,3863,23,2267,269,555,1510,254,1768,59,3281,93
,,,,,,,,,,,,
 14:48:09,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,2,0,0,0,0,0
Total Counts,97,3863,23,2267,269,555,1512,254,1768,59,3281,93
,,,,,,,,,,,,
 14:48:39,,,,,,,,,,,,
Interval Count,0,0,0,1,0,0,0,0,0,0,0,1
Total Counts,97,3863,23,2268,269,555,1512,254,1768,59,3281,94
,,,,,,,,,,,,
 14:49:09,,,,,,,,,,,,
Interval Count,0,60,0,0,69,0,0,0,0,2,0,0
Total Counts,97,3923,23,2268,338,555,1512,254,1768,61,3281,94
,,,,,,,,,,,,
 14:49:39,,,,,,,,,,,,
Interval Count,0,0,5,0,0,5,0,0,0,0,0,0
Total Counts,97,3923,28,2268,338,560,1512,254,1768,61,3281,94
,,,,,,,,,,,,
 14:50:09,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,6,0,0,0,0,0
Total Counts,97,3923,28,2268,338,560,1518,254,1768,61,3281,94
,,,,,,,,,,,,
 14:50:39,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,97,3923,28,2268,338,560,1518,254,1768,61,3281,94
,,,,,,,,,,,,
 14:51:09,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,97,3923,28,2268,338,560,1518,254,1768,61,3281,94
,,,,,,,,,,,,
 14:51:39,,,,,,,,,,,,
Interval Count,0,17,0,0,0,0,0,0,0,0,0,0
Total Counts,97,3940,28,2268,338,560,1518,254,1768,61,3281,94
,,,,,,,,,,,,
 14:52:09,,,,,,,,,,,,
Interval Count,0,68,0,0,0,0,0,0,0,0,0,0
Total Counts,97,4008,28,2268,338,560,1518,254,1768,61,3281,94
,,,,,,,,,,,,
 14:52:39,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,97,4008,28,2268,338,560,1518,254,1768,61,3281,94
,,,,,,,,,,,,
 14:53:09,,,,,,,,,,,,
Interval Count,0,50,0,0,8,0,0,0,0,0,0,1
Total Counts,97,4058,28,2268,346,560,1518,254,1768,61,3281,95
,,,,,,,,,,,,
 14:53:39,,,,,,,,,,,,
Interval Count,0,35,0,0,0,0,0,0,0,0,0,0
Total Counts,97,4093,28,2268,346,560,1518,254,1768,61,3281,95
,,,,,,,,,,,,
 14:54:09,,,,,,,,,,,,
Interval Count,0,0,0,6,0,0,0,0,0,0,0,0
Total Counts,97,4093,28,2274,346,560,1518,254,1768,61,3281,95
,,,,,,,,,,,,
 14:54:39,,,,,,,,,,,,
Interval Count,0,55,0,1,0,0,0,0,0,0,0,0
Total Counts,97,4148,28,2275,346,560,1518,254,1768,61,3281,95
,,,,,,,,,,,,
 14:55:09,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,97,4148,28,2275,346,560,1518,254,1768,61,3281,95
,,,,,,,,,,,,
 14:55:39,,,,,,,,,,,,
Interval Count,0,0,0,57,0,0,0,0,0,0,0,0
Total Counts,97,4148,28,2332,346,560,1518,254,1768,61,3281,95
,,,,,,,,,,,,
 14:56:09,,,,,,,,,,,,
Interval Count,0,1,0,224,0,0,0,3,0,3,0,0
Total Counts,97,4149,28,2556,346,560,1518,257,1768,64,3281,95
,,,,,,,,,,,,
 14:56:39,,,,,,,,,,,,
Interval Count,0,46,0,198,0,13,0,0,140,0,0,0
Total Counts,97,4195,28,2754,346,573,1518,257,1908,64,3281,95
,,,,,,,,,,,,
 14:57:09,,,,,,,,,,,,
Interval Count,0,74,0,204,0,0,0,0,168,0,0,0
